Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
miurausa.com,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1
comusoportecam-produccion.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1
portale-utente-info.162-0-216-30.cprapid.com,0,0,1,2,0,0,0,1,0,1,0,0,1,1,1,1,1
www-jogo-novinho-ofets.com,0,0,1,3,0,0,0,1,0,1,0,1,1,1,1,1,1
webserving-gahofo-3b5b.gafoho9884.workers.dev,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1
fabbrocesanoboscone.it,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
17c19db2-e47e-4d89-ba86-f5530a62524a.id.repl.co,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1
webtrans.yodao.com,0,0,1,3,1,0,0,0,0,1,0,1,1,1,1,0,1
birdandhowes.co,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
auth-task1-m.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
pl.makeyourbabyhappy.com,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0,1
att-105198-104351.weeblysite.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
metamaskverify.info,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0,1
btcom-businesss.webflow.io,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1
rackspace-cloud.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
domappcheckomeg32.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
accesrewards.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
ailosviacredi.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
oisenumerique.fr,0,0,1,6,0,0,0,0,0,1,0,0,0,1,1,0,1
smartcointechs.netlify.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
aibudgets.com,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1
impeccableidealroutine.sa34325254.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
goonline-bnqqarlbas.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1
uwwsbkub-mmi.1gb.ru,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
162.144.125.199,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0,1
acikdenizmobilsube.cf,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
frivintesd.nalrirahpeaveremp.cf,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
gn0xjk.webwave.dev,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,1,1,0,1,1,0,1
ce-synchro8.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
app.airtm.live,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1drv.ms,0,0,0,2,0,0,0,0,0,1,0,1,0,1,1,0,1
logo.mizuho-bunkes-co-jp.icu,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
attjkgt782.weebly.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1
meeting-23900123090123.bitbucket.io,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1
neuvital-0utlook-folders.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
stakedape-io.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
s.free.fr,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
bafybeienvgimp6nkbpncoybghc4l4unmlvzzwl2xfdvtrcbuo55phy23wy.ipfs.w3s.link,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
subtle-baklava-811188.netlify.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
synchpnxtsxl05.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
support-inbox-case011921.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
fleek.ipfs.io,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,0,1
storageapi.fleek.co,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,0,1
bafybeieuj7cxoorltu7gzu47snih6vvp6utc2ymfh75z2y4ewly7pjvxkq.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1
o2sre1q.hyperphp.com,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
pancakeswap-global.world,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
mdcarbonxg.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
defensivejaggedintegers--5454588.repl.co,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,0,1
widadkamillah.github.io,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
what.promerc.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
gmenduroracingteam.it,0,0,0,2,0,0,0,0,0,1,0,1,0,1,1,0,1
tteywhhaksjjwoou4729h1000jsghbddzxxsssssssqwzjjywqooqkaklm.pages.dev,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1
caseid100961085158510960.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
login-micrsoft-onedrive-signin.sansiro324wnet.ru,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1
gas-spring.com,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1
control-wood-a78a.zgwql974.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
cent3rs4f3ty67v3rific4ti0nnc0mf1rm4t10nn.000webhostapp.com,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1
storageapi.fleek.co,0,1,1,3,0,0,0,0,0,1,0,1,1,1,1,0,1
bafybeib7qftc7bgvhkdew2purmpqalnn2knkwefxjdgeuskqd5spht4jym.ipfs.w3s.link,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,1,1,0,1
att-108182.weeblysite.com,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1
uk-evri-package.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
szcv-3s.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
sufisofindia.com,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
storageapi.fleek.one,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,1
storageapi-stg.fleek.co,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,0,1
siv-2as.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
1inch-exchange.net,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1
mmmatemamasks.azurewebsites.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sujatasinghi.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,0,1
jivo.chat,0,0,1,3,0,0,0,0,0,0,0,1,0,1,1,0,1
metafb-9oog2cr.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
esim-fr.eu,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
clninshaat.atlantgym.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,0,1
sqwi-7v.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
trp33-mttr.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
boatekantokente.com.br,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0,1
wpaxzlj-jok-2.gq,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
gxnwys.com,0,1,1,9,1,0,0,0,0,1,0,1,1,1,1,0,1
aiockis-joy-9.ga,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
1845651992185658.cf,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
connessionianomaleweb.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
5675675676999--234r34545654645.repl.co,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1
info-conto-online.162-0-237-145.cprapid.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1
21092acb0f.nxcli.io,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,1
cm.naukri.com,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1
sbcgloballink5434.weeblysite.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
siteorange8.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
trackusps-2e1ab.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
linkr.bio,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1
li-vraria-eureka.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1
metmasslogy.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
hukalinarlijna.larisatutoreial.store,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
samskre-4ce23.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
sherunhome.com,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1
congflage.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
bafybeibxmj6gxyqf3n5nollz6stmvfxlmi6ut7rj52q6wytzy6ctg5kugi.ipfs.w3s.link,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
tynwaldhigh.ac.zw,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0,1
ficohsaonlinalert.ofmerica.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
vinted-pl-gj32d.caize.top,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
akemidentalspecialists.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,0,1
coinexpress.ru,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
frkytw.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
e4ra.byethost8.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1
my-business-103404-107331.square.site,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
storage.yandexcloud.net,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0,1
5eplay.cnbisai163.com,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
paulgr3.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
bestchange-en.cocoa-exchange.net,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
l.wl.co,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1
app.airfm.cam,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ban-1.reservvasss.repl.co,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
kusd.site,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
finance-apeboard.org,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1
s3.amazonaws.com,0,1,1,3,0,0,0,0,0,1,1,1,1,1,1,0,1
coteseuplano.com.br,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1
office-shared.idoc.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
trezor.io-start.store,0,0,0,2,0,0,0,1,0,1,1,1,1,1,1,1,1
14155972scrtyissue.co.vu,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
abcdef.infura-ipfs.io,0,0,1,2,0,0,0,1,0,0,1,1,1,1,1,0,1
martorellii54.martorelli1.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,1,1,0,1
snappycloudygraphics.5454787.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
cajatrujiillo.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1
centauro.devisual.com.br,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
sfrpanel.lws.fr,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
upbeat-darwin.5-255-105-84.plesk.page,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
neb.idrotecnicavr.cloud,0,0,1,4,0,0,0,0,0,1,0,0,1,1,1,1,1
chmsgroup-access.gq,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,0,1
frontierairlinessucks.com,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
magazine.bbcomvoceju.com,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1
fadeologybarbersshops.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
facilitando-sua-vida-hoje.com,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1
steve-optikinetics-document.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
sollo.uz,0,0,1,3,0,0,0,0,0,1,0,0,0,1,1,0,1
objectstorage.uk-london-1.oraclecloud.com,0,0,1,6,0,0,0,1,0,1,0,1,1,1,1,0,1
is.gd,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1
keltincinemas.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
mbemailt6jar1m.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
teew-81489.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
leafywhisperedinterchangeability.usuariosuspendi.repl.co,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1
quickpack-austria.com,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
lacassasmart.com,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1
storage.cloud.google.com,0,1,1,2,0,0,1,0,0,1,1,1,0,1,1,0,1
slpemlbnwytijwqr-dot-grinio-urcha-dirs-maxim.ue.r.appspot.com,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1
stepp10-98e14.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
chckmailabig5.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
meetemusik_logx-urr.godaddysites.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
poocoin-appx1.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1
zapper-login-ac.com,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1
www-smbc-card-com.bc5333.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
page-appeal-4c229.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
gocashpa.com,0,0,0,4,0,0,0,0,0,0,0,1,1,1,1,1,1
afestadenatalfeliz.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1
noteqnte01.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
777.l12h.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
webapp-bper-supporto-su.cfolks.pl,0,0,1,5,0,0,0,1,0,0,0,1,1,1,1,0,1
vticket.eu,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
sz52s-jyaaa-aaaah-ab2xa-cai.raw.ic0.app,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1
ver-2ji.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
mail-ionos-service-auth.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
domappcheckomeg34.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
metafb-yk0eqcr.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
cent3rsaf3ty67ver1fic4ti0nc0mf1rm4ti0na4ds.000webhostapp.com,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1
bswap-finance.web.app,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1
cbn.li,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0,1
2344646564565466--3424324234324.repl.co,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
web-6967e.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
cba-secure.au,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
outlookcom91.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
att-com247.boxmode.io,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
myringdesign.com,0,0,0,4,0,0,0,0,0,1,0,0,0,1,1,0,1
connexion-secure.103-155-93-161.plesk.page,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
jvdxya.webwave.dev,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1
wellsfargo.xghklkhggl.workers.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
kallenbachsteffenruhlamat-dot-azure-projectfiles.uk.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1
docs.revv.so,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,0,1
hungry-cori.62-210-144-247.plesk.page,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
1drv.1137056013.workers.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
locateme.co.nz,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0,1
yuhh-b49cd.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
olx.urevasoje.org,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
shorturl.at,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1
tg.pe,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1
metafb-rdek30m.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
network360007.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
eeww-b4114.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
storageapi.fleek.co,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,0,1
vprovi.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
nicepriceoffice.nl,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0,1
quyy01.webwave.dev,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
vinted-pl-gj32d.lanru.top,0,0,0,2,0,0,1,1,0,1,0,1,1,1,1,1,1
storageapi-stg.fleek.co,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,0,1
463837383.7392782.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
onlystorebutik.easy.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
cassaign.hyperphp.com,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
track-id4190.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
kwan078lj.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
im-creator.com,0,0,0,3,0,0,0,1,0,0,1,1,0,1,1,0,1
partageetharmonie.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,1,1,0,1
att-verfylog-in00.000webhostapp.com,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1
emailverificationadminupgrade9.godaddysites.com,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1
slategreyhighleveldemoware.presetnta.repl.co,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,1
suite-trezo.io,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
hangovertest1.blogspot.com,0,0,1,3,0,0,1,0,1,1,1,1,0,1,1,0,1
c4z83z.webwave.dev,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
mercadopago-br-login.siteprofissional.com,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1
fbsupport12002340239234.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
graphic-boulder-301015.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
ipfs.io,0,0,1,2,0,0,0,0,0,1,0,1,0,1,1,0,1
mmbcconsulting.co.za,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
fnnaaowmzp.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
subulussalamkota.desa.id,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1
more.meship.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
adamascrate.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
storageapi.fleek.co,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,0,1
sqab-4c.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
bhadri.in,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1
orcube-bf0cf.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,1,1,0,1
v.ht,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1
area-clienti.bambinos.it,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
fsfsfssgeegehg.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1
lub-supply.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
ahhhh.pe.kr,0,1,1,3,0,0,0,0,0,1,0,1,1,1,1,0,1
storageapi-stg.fleek.co,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,0,1
meet.stichty.top,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
ameoff23k.com,0,0,1,3,0,0,0,0,0,1,0,1,0,1,1,0,1
stepp16-52ee1.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
my.forms.app,0,0,0,2,0,0,0,0,0,1,0,1,0,1,1,0,1
tinu.be,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1
ilzhv.owneralive.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
service20.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
sbu-7vc.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
www-cita-previa-en-linea-cr.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
polkabridge-giveaway.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
radioantara.cl,0,0,1,5,0,0,0,0,0,0,1,1,0,1,1,0,1
6zzi.short.gy,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1
brookssoft.top,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,1,1,0,1,1,0,1
fixwalletmigrates.live,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
user-info-id.67-223-117-171.cprapid.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
storage.cloud.google.com,0,1,1,2,0,0,1,0,0,1,1,1,0,1,1,0,1
anz-ref7136.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
arlwb.lepitor.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
05-0-2-fvc3f5j-g9w-e39rwhfn-w9regh-0wghr-09hff.obs.ap-southeast-1.myhuaweicloud.com,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
stake-infintyaxie.shop,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1
hausplus.ca,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,0,1
fixxconnectiion.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
hollowperiodiccategory.boleto21.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
mitid-approve.20-203-169-150.cprapid.com,0,0,1,2,0,0,0,1,0,1,0,0,0,1,1,0,1
abcdef.infura-ipfs.io,0,0,1,2,0,0,0,1,0,0,1,1,1,1,1,0,1
evernote.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0,1
quip.com,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,0,1
tfarkes-fel-karhba-becht-medflous.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
fjvnb.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
bosee.peaceofcode.net,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0,1
metamaskswaps1665412639.zendesk.com,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
expressil-a749b.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
bafybeidfzvsso63ckgxeyfag5fay4yz7mdepkr5nhrkv7ga4hes5nepwnq.ipfs.w3s.link,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1
smashdorlayert.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
service17.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
degodsdigital.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
trgeodose.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
9d62cfee-59b3-42a8-9542-4b3a32692792.htmlcomponentservice.com,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1
noc.as56722.net,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
is.gd,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1
krakewqn.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,1,1,0,1,1,0,1
skinpoirt.com,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1
review-file-doc-folder-share-drive-view.firebaseapp.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1
secure-runescape.xgm.rnp.mybluehost.me,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1
storageapi.fleek.co,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,0,1
fluttergirl.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1
freightoinx0003.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
cal-onlines.co.il.smksb.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1
ce-synchro010.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
qwas-26150.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
